episode,length,time,reward,delta
0,63.0,0.004481968226173194,-16.299999999999994,-10.0
1,15.0,0.0011749117238650797,-11.5,-10.0
2,119.0,0.008116925445392553,-21.899999999999974,-10.0
3,74.0,0.005489769102496211,-17.39999999999999,-10.0
4,33.0,0.0021206880064710276,-13.3,-9.0
5,68.0,0.004459844803932356,-16.79999999999999,-10.0
6,42.0,0.002881970754970098,-14.200000000000001,-10.0
7,37.0,0.0026982673407474067,-13.700000000000003,-9.0
8,142.0,0.009283540885007824,-24.199999999999967,-10.0
9,151.0,0.009411145621925243,-25.099999999999962,-10.0
10,63.0,0.004309326523070922,-16.299999999999994,-9.0
11,33.0,0.0021202929456194397,-13.3,-9.99
12,51.0,0.0032181677543121623,-15.099999999999998,-9.99
13,95.0,0.006122656991465192,-19.499999999999982,-8.1
14,64.0,0.00400828996225755,-16.39999999999999,-9.979284
15,30.0,0.0019207870873287902,-13.000000000000002,-9.99
16,84.0,0.005259448478682316,-18.399999999999984,-10.0
17,80.0,0.0050149056551163085,-17.999999999999986,-10.0
18,36.0,0.0022846383653813973,-13.600000000000001,-9.99
19,47.0,0.0029629582804773236,-14.7,-10.0
20,252.0,0.015771234336170892,-35.20000000000009,-10.0
21,70.0,0.004409672043948376,-16.999999999999993,-10.0
22,7.0,0.0005123942528371117,-10.7,-8.1
23,95.0,0.0059156449724468985,-19.499999999999982,-9.94713975696
24,39.0,0.00252918118803791,-13.900000000000002,-9.941714095728
25,24.0,0.0015751086220916477,-12.4,-9.929147432881036
26,25.0,0.001637923337511893,-12.5,-9.09
27,14.0,0.0009489367721471353,-11.4,-9.952025981888259
28,114.0,0.007317321770642593,-21.399999999999977,-10.0
29,53.0,0.0033426120016883942,-15.299999999999997,-9.96331188
30,14.0,0.0009374800001751282,-11.4,-8.991
31,100.0,0.0064039404978757375,-19.99999999999998,-9.988824
32,103.0,0.006463989785515878,-20.29999999999998,-9.979755096
33,28.0,0.0018212316899735015,-12.8,-10.0
34,40.0,0.0027077488075519796,-14.000000000000002,-8.991
35,154.0,0.009601565074262908,-25.399999999999963,-10.0
36,22.0,0.0014419730305235134,-12.200000000000001,-9.962958
37,11.0,0.0008209369734686334,-11.1,-7.29
38,215.0,0.013412719545158325,-31.500000000000036,-10.0
39,64.0,0.0040296232618857175,-16.39999999999999,-10.0
